fips,rural_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,severe_housing_cost_burden_raw_value
51161,0.1941008367,0,0.0885250096,0.0766876734
51163,0.900794702,0,0.0923161968,0.0772397357
51165,0.5928101532,0,0.0973068291,0.0824230707
51167,0.9938714557,0,0.0902945437,0.0976686865
51169,0.9830830552,1,0.1167247387,0.1129881258
51171,0.6961933644,1,0.1286817272,0.1313261481
51173,0.7556711409,0,0.1134470448,0.0981909971
51175,0.9824405423,1,0.1103603604,0.128011118
51177,0.3204053359,1,0.1147147773,0.1091337398
51179,0.1864688677,0,0.0999595715,0.0822652933
51181,1,0,0.1341911765,0.1076335878
51183,1,0,0.1053351573,0.0930434783
51185,0.5229414529,0,0.1050126904,0.1025181051
51187,0.6024013554,0,0.1366047745,0.1223792618
51191,0.6917400575,0,0.0874341955,0.0807833537
51193,0.7848676733,0,0.1726984127,0.1464751958
51195,0.6538610573,0,0.1244206774,0.1079498536
51197,0.7471191234,1,0.0931958763,0.108463575
51199,0.0706403027,0,0.1169751871,0.1095144281
51510,0,,0.1731222634,0.1528681254
51520,0.0102212672,,0.1477195371,0.1514892404
51530,0.0218340611,,0.1724806202,0.1363828886
51540,0,,0.2040393578,0.2081572274
51550,0.0773227702,,0.1389028686,0.1405538841
51570,0,,0.1326188881,0.1340544982
51580,0.0064493638,,0.0766208251,0.1291418862
51590,0.0322610942,,0.1729424422,0.1724291769
51595,0.0497745404,,0.1517857143,0.170620438
51600,0,,0.1633663366,0.1605483798
51610,0,,0.1385435169,0.1028068427
51620,0.0394865526,,0.1956834532,0.1515339324
51630,0,,0.1816964286,0.1804096171
51640,0.0985119048,,0.1025179856,0.114973262
51650,0.0031571733,,0.18541539,0.1822682827
51660,0.0062145366,,0.2114035088,0.1841475096
51670,0.0003473277,,0.2060409924,0.2120204036
51678,0,,0.2094763092,0.1348766985
51680,0.0161627156,,0.149447132,0.1621340413
51683,0,,0.1692477876,0.1366734339
51685,0,,0.1968962173,0.111981206
51690,0.0008157212,,0.192749779,0.2003370155
51700,0.0037369729,,0.1882007475,0.175154018
51710,0,,0.1980080754,0.1951643009
51720,0.0989964741,,0.1266233766,0.1685467817
51730,0.0270787256,,0.2302108538,0.2296957857
51735,0.0888443018,,0.0964247021,0.1131664853
51740,0,,0.2098301128,0.2125466454
51750,0.0419415059,,0.2100991885,0.2001170275
51760,0,,0.2115462457,0.2128778322
51770,3.99956e-05,,0.173389454,0.1718477456
51775,0,,0.129889669,0.1277439024
51790,0.0214368932,,0.153258427,0.1273072747
51800,0.2705568042,,0.1419858156,0.1475323524
51810,0.0181469955,,0.1417436245,0.1520572146
51820,0.0235177509,,0.1910828025,0.1437703028
51830,0.0011669368,,0.1412133891,0.1907717774
51840,0,,0.1519963702,0.1719232569
53001,0.472905448,0,0.1923701299,0.1216905114
53003,0.0726048912,0,0.1114701131,0.1158338741
53005,0.1214368236,1,0.1238390093,0.1095749923
53007,0.3362925867,0,0.1416454623,0.1096482344
53009,0.3609098568,1,0.1443436896,0.1262768898
53011,0.1348112797,0,0.1570788652,0.1299221299
53013,1,0,0.1135135135,0.0865654862
53015,0.3297660977,0,0.1634132086,0.1392613503
53017,0.2538078159,0,0.140052356,0.1050307733
53019,1,1,0.1635434412,0.1023113528
53021,0.1144507954,0,0.1746031746,0.107914431
53023,1,1,0.0945273632,0.1183550652
53025,0.4486950556,1,0.1492150587,0.1200230115
53027,0.3911497171,1,0.1386425648,0.116069896
53029,0.4778083517,1,0.1575498575,0.1492790257
53031,0.5325833156,0,0.1565020975,0.1503774076
53033,0.0329434831,1,0.1792288681,0.149707091
53035,0.1757114194,0,0.1427482734,0.1278652648
53037,0.4279270136,0,0.2168353756,0.1989643391
53039,0.797096987,0,0.1500535906,0.1142148404
53041,0.6017845622,0,0.1526020817,0.1302474062
53043,1,0,0.1092342342,0.0881822282
53045,0.694976113,0,0.152680885,0.1311849888
53047,0.8060754323,0,0.1521346963,0.1359423275
53049,0.6292317569,0,0.1346153846,0.1053334605
53051,1,0,0.1343943413,0.0884229717
53053,0.0678167034,1,0.1632139774,0.1467915589
53055,0.8008769957,1,0.2010739857,0.1645301658
53057,0.3410127931,0,0.160862683,0.1388533759
53059,1,0,0.1428571429,0.1288777847
53061,0.1179602322,0,0.1604944384,0.1432446161
53063,0.1462605152,0,0.1488742606,0.1392438488
53065,0.8910969964,1,0.1421514819,0.1041324126
53067,0.2133802363,1,0.1538125791,0.1479142198
53069,1,0,0.1825396825,0.2104187947
53071,0.2025278026,1,0.1565236427,0.1347682415
53073,0.2858710937,1,0.1923440717,0.1739211904
53075,0.3185541867,0,0.2543031649,0.2473320042
53077,0.3043220841,1,0.198558516,0.125437042
54001,1,0,0.0928632846,0.0956348488
54003,0.3242570202,1,0.1165670367,0.1031992821
54005,1,0,0.0959079284,0.0907866379
54007,1,0,0.0772626932,0.0629306385
54009,0.4162861829,0,0.0733944954,0.056389318
54011,0.2202861685,0,0.151142132,0.1544297667
54013,1,1,0.0627615063,0.0430510061
54015,1,0,0.1174438687,0.1369606004
54017,1,0,0.0497835498,0.0446735395
54019,0.6295198577,1,0.1054625829,0.0994108984
54021,1,0,0.0776470588,0.0353114272
54023,1,0,0.0735826297,0.0869886644
54025,0.7808472572,1,0.1039402174,0.1016949153
54027,1,0,0.0973451327,0.0901419256
54029,0.3291974566,1,0.0973520249,0.0989384977
54031,1,1,0.0914581536,0.083028083
54033,0.4427572397,1,0.1058170685,0.0806669119
54035,1,0,0.113258427,0.0856397353
54037,0.61699104,1,0.1188563327,0.0993297338
54039,0.2937674624,0,0.1183047322,0.1066352335
54041,0.7399166324,0,0.1148648649,0.0981875493
54043,1,1,0.1121134021,0.0862825388
54045,0.7291429975,1,0.1187399031,0.0899359481
54047,1,1,0.099766173,0.1189918992
54049,0.4348011743,0,0.1050257732,0.08598668
54051,0.4893596156,1,0.0893310754,0.1050770397
54053,0.6871881507,0,0.0775733466,0.0582430548
54055,0.4181248324,1,0.1091942358,0.1043355657
54057,0.6922562922,1,0.0757430489,0.0923032407
54059,1,1,0.1273326015,0.1226307086
54061,0.2665041296,0,0.1620073327,0.1571321392
54063,1,0,0.0522803115,0.052171966
54065,1,0,0.0884255931,0.0666088716
54067,1,1,0.0872933884,0.0854767184
54069,0.3297583972,1,0.1114932645,0.1217580904
54071,1,0,0.0856531049,0.0850386539
54073,1,0,0.0724907063,0.0462563701
54075,1,1,0.1065292096,0.1061195614
54077,1,1,0.0895283773,0.0819658545
54079,0.3393976323,0,0.0919592299,0.074037379
54081,0.4306551729,1,0.1571499917,0.1559287308
54083,0.6022841186,0,0.0938897168,0.0779459902
54085,1,1,0.0961538462,0.0779771615
54087,1,1,0.103255814,0.08
54089,1,0,0.1154618474,0.0743421053
54091,0.6851242143,0,0.0686498856,0.062676277
54093,1,0,0.0627240143,0.0662673156
54095,1,0,0.0535405872,0.0705802511
54097,0.6411236144,0,0.1213541667,0.1265099934
54099,0.5981991688,1,0.1018646409,0.0824253908
54101,1,1,0.1349072513,0.1492826677
54103,0.624082537,1,0.0820695807,0.0642908309
54105,1,0,0.1129807692,0.0804248862
54107,0.2962774034,1,0.094548552,0.0810455607
54109,1,1,0.1122514432,0.0877144818
55001,1,1,0.1286283438,0.1180144642
55003,0.549198228,1,0.118490566,0.0996774689
55005,0.7825779795,0,0.1204533474,0.0906806283
55007,1,0,0.1256793478,0.0865622424
55009,0.1659001265,1,0.1148742693,0.1005053911
55011,1,0,0.090990991,0.1088534107
55013,1,0,0.1158798283,0.1090186847
55015,0.5262957172,0,0.0933300757,0.0785842251
55017,0.6252168273,0,0.1153329495,0.0932949087
55019,1,1,0.1354249404,0.0869030034
55021,0.6624209267,1,0.1147199667,0.0935017745
55023,0.63005027,1,0.1159754224,0.09110971
55025,0.135769291,1,0.1369923952,0.1317625368
55027,0.5488612466,1,0.108245962,0.0966067864
55029,0.6863899421,0,0.1219691403,0.1280092259
55031,0.3861383903,1,0.120593692,0.1031005662
55033,0.6253961268,0,0.1351664255,0.1153505404
55035,0.2372717813,1,0.1242406194,0.0994167176
55037,1,0,0.1518072289,0.1155512759
55039,0.3625688884,0,0.0855278766,0.080893992
55041,1,0,0.1161202186,0.096748186
55043,0.7720743964,1,0.1059418458,0.1012651637
55045,0.7108618877,1,0.1059129305,0.0828546907
55047,0.7264696603,0,0.114589856,0.0974101276
55049,0.7934117846,0,0.0964102564,0.0835962145
55051,0.6715007333,1,0.1160714286,0.0972464273
55053,0.7912035942,0,0.1371069182,0.1208987616
55055,0.4450058893,1,0.1012994684,0.097009612
55057,1,0,0.1099855282,0.1007759364
55059,0.1308298503,1,0.1471726755,0.1324850979
55061,1,1,0.0752621838,0.0730268011
55063,0.1810918665,0,0.1367805665,0.1287130708
55065,1,1,0.1020255064,0.0912505869
55067,0.5859114463,0,0.0862581797,0.0773575639
55069,0.6650008798,0,0.0929075073,0.0828611316
55071,0.4277461621,1,0.0912874982,0.0819312363
55073,0.4338866629,1,0.093472074,0.0879760131
55075,0.6076136798,1,0.089397656,0.0721838825
55077,1,0,0.1158445441,0.0935864853
55078,1,0,0.244,0.1167434716
55079,0.0027695907,0,0.187459666,0.1683188573
55081,0.5677270173,1,0.1212292078,0.0955228982
55083,1,0,0.0847094801,0.075248139
55085,0.7426872771,1,0.0858505564,0.1011832154
55087,0.2539314648,0,0.083921155,0.0711726961
55089,0.243117712,0,0.0950121984,0.0975917524
55091,1,1,0.0849673203,0.0604209097
55093,0.699540415,0,0.1078184111,0.0994700103
55095,1,0,0.1067615658,0.0929171933
55097,0.3660570925,0,0.1027892562,0.0859638264
55099,1,0,0.1285171103,0.0986603625
55101,0.1434705427,1,0.1291118421,0.1162886864
55103,0.7154415164,0,0.1278825996,0.101968851
55105,0.2003885464,1,0.1141147963,0.1032921495
55107,1,1,0.1261335532,0.1153781654
55109,0.6398819706,0,0.0837925675,0.0901908787
55111,0.4470446908,0,0.1145251397,0.0934997206
55113,1,0,0.1166456494,0.1110428694
55115,0.7008634818,1,0.0968320383,0.0812316357
55117,0.2935933714,0,0.1006153846,0.0789962442
55119,0.7934012956,1,0.1287386216,0.0875912409
55121,1,1,0.0983606557,0.0840711626
55123,0.8683336589,1,0.1457541191,0.0942542474
55125,1,1,0.1127962085,0.1084188521
55127,0.3690527621,0,0.126487387,0.1227280428
55129,1,0,0.0995059986,0.0809399478
55131,0.3835888886,0,0.0740973031,0.0816590591
55133,0.1520770164,1,0.1103631047,0.1049291716
55135,0.6364162742,0,0.1030439684,0.1116758242
55137,0.996451876,0,0.1168437026,0.1079136691
55139,0.1741396378,1,0.1049499405,0.0908652824
55141,0.3547778511,0,0.1017615602,0.0909527315
56001,0.1296336265,0,0.2179206993,0.192645032
56003,1,0,0.0889679715,0.0894428152
56005,0.2680219453,1,0.1067481094,0.101508287
56007,0.4703171218,1,0.101095198,0.0904388156
56009,0.5274525489,0,0.0585625555,0.0541961211
56011,1,1,0.134751773,0.1362126246
56013,0.5358362645,1,0.1352657005,0.0881026219
56015,0.485037606,1,0.0897177419,0.1131644518
56017,1,0,0.0551558753,0.0707964602
56019,0.4653723215,1,0.1032679739,0.0666116157
56021,0.2115369309,1,0.1170421156,0.1228412928
56023,1,1,0.1123899797,0.0599605523
56025,0.1526358577,1,0.118584342,0.1053458635
56027,1,1,0.1477832512,0.1928504233
56029,0.4435592763,0,0.1043236811,0.1029272899
56031,1,0,0.0764163373,0.1099166891
56033,0.3716244623,0,0.15301807,0.1517013596
56035,1,0,0.0824587706,0.0658494869
56037,0.1075416351,1,0.107855763,0.101072909
56039,0.538811024,1,0.1600209864,0.128982129
56041,0.4417603912,1,0.0905537459,0.0621399177
56043,0.3638256344,0,0.0845697329,0.0832550861
56045,1,1,0.110707804,0.0856697819
